scn_id,scn_cls,scn_sentence,reasoning,qid01,query01,ktype_num01,ktype01,ctype_num01,ctype01,qtype_num01,qtype01,qid02,query02,ktype_num02,ktype02,ctype_num02,ctype02,qtype_num02,qtype02,qid03,query03,ktype_num03,ktype03,ctype_num03,ctype03,qtype_num03,qtype03,qid04,query04,ktype_num04,ktype04,ctype_num04,ctype04,qtype_num04,qtype04,qid05,query05,ktype_num05,ktype05,ctype_num05,ctype05,qtype_num05,qtype05
T7P43G,1,A user continued refreshing the same webpage every five minutes,It's unclear why the user is continuously refreshing the same webpage every five minutes.,T7P43GQ01,What is the purpose of the user's frequent webpage refreshes?,10,Intention,3,Operation,10,Intention disclosure,T7P43GQ02,Is the user expecting an update on the webpage?,10,Intention,2,Comprehension,13,Expectation,T7P43GQ03,Could the user be monitoring the webpage for changes?,10,Intention,3,Operation,1,Verification,T7P43GQ04,Is the user experiencing technical issues with the webpage?,3,Attributes,3,Operation,1,Verification,T7P43GQ05,Does the user's behavior indicate an obsession or compulsion?,11,Internal state,4,Evaluation,1,Verification
T9DX71,1,A doctor wears a clown hat while examining patients,"It's unclear why the doctor is wearing a clown hat while examining patients, which is an unusual practice in a medical setting.",T9DX71Q01,Why is the doctor wearing a clown hat during examinations?,7,Contents,2,Comprehension,10,Intention disclosure,T9DX71Q02,Does the clown hat have any therapeutic purpose?,3,Attributes,3,Operation,4,Feature specification,T9DX71Q03,How do the patients react to the doctor's unusual attire?,11,Internal state,3,Operation,11,Result account,T9DX71Q04,Is this a common practice in this particular medical facility?,2,Class,1,Knowledge,1,Verification,T9DX71Q05,What is the doctor's motivation behind this unconventional approach?,10,Intention,4,Evaluation,10,Intention disclosure
T9V4N1,1,A man walked into a bar at 9 am in the morning wearing pajamas,It's unclear why the man is wearing pajamas while entering a bar at 9 am in the morning.,T9V4N1Q01,Why is the man wearing pajamas in a bar at 9 am?,10,Intention,2,Comprehension,10,Intention disclosure,T9V4N1Q02,What is the man's purpose for visiting the bar so early?,10,Intention,3,Operation,10,Intention disclosure,T9V4N1Q03,Is it common for people to wear pajamas in this bar?,3,Attributes,4,Evaluation,1,Verification,T9V4N1Q04,Does the man seem distressed or disoriented?,11,Internal state,4,Evaluation,4,Feature specification,T9V4N1Q05,What reactions are other patrons having to the man's attire and timing?,11,Internal state,3,Operation,11,Result account
TG80Y4,0,"A wristwatch is submerged in a fish tank, next to a goldfish",It's unclear how a wristwatch ended up submerged in a fish tank next to a goldfish.,TG80Y4Q01,Why is the wristwatch submerged in the fish tank?,9,Causality,2,Comprehension,10,Intention disclosure,TG80Y4Q02,Is the goldfish affected by the presence of the wristwatch?,3,Attributes,3,Operation,1,Verification,TG80Y4Q03,What is the condition of the wristwatch after being submerged?,3,Attributes,3,Operation,3,Concept completion,TG80Y4Q04,Is the wristwatch still functioning underwater?,3,Attributes,3,Operation,1,Verification,TG80Y4Q05,What is the purpose of placing a wristwatch in a fish tank?,10,Intention,4,Evaluation,10,Intention disclosure
TJA401,0,An alarm clock is discovered inside a lunchbox,It's unclear why an alarm clock would be found inside a lunchbox.,TJA401Q01,Why is there an alarm clock inside a lunchbox?,7,Contents,2,Comprehension,10,Intention disclosure,TJA401Q02,What is the purpose of the alarm clock in this context?,10,Intention,3,Operation,8,Interpretation,TJA401Q03,Is the lunchbox used regularly or was it specifically used to contain the alarm clock?,3,Attributes,3,Operation,2,Case specification,TJA401Q04,Does the alarm clock have any special modifications or is it a standard model?,3,Attributes,3,Operation,4,Feature specification,TJA401Q05,Who is the owner of the lunchbox and what is their connection to the alarm clock?,1,Identity,3,Operation,3,Concept completion
TO16L9,1,"A coworker takes long lunch breaks, always returning with takeout food","It's unclear where the coworker is going for these long lunch breaks, who they might be meeting, or why they always return with takeout food.",TO16L9Q01,Why does the coworker take extended lunch breaks?,10,Intention,2,Comprehension,10,Intention disclosure,TO16L9Q02,What kind of takeout food does the coworker usually bring back?,3,Attributes,1,Knowledge,4,Feature specification,TO16L9Q03,Is there a specific restaurant the coworker frequently visits for lunch?,1,Identity,1,Knowledge,3,Concept completion,TO16L9Q04,How does the coworker's long lunch breaks affect the team's productivity?,9,Causality,3,Operation,11,Result account,TO16L9Q05,Does the coworker make up for the lost time after returning from lunch?,9,Causality,3,Operation,1,Verification
TO83H0,0,A shopping cart is parked in the middle of the sidewalk,"It's unclear why a shopping cart is parked in the middle of the sidewalk, potentially obstructing pedestrian traffic.",TO83H0Q01,Who left the shopping cart in the middle of the sidewalk?,1,Identity,1,Knowledge,3,Concept completion,TO83H0Q02,What is inside the shopping cart?,7,Contents,1,Knowledge,3,Concept completion,TO83H0Q03,Is the shopping cart obstructing pedestrian traffic?,3,Attributes,4,Evaluation,1,Verification,TO83H0Q04,Where is the nearest store from where the cart is located?,5,Spatial layout,1,Knowledge,3,Concept completion,TO83H0Q05,Why was the cart abandoned instead of returned?,9,Causality,2,Comprehension,10,Intention disclosure
TP8X01,2,An always punctual woman was late for the meeting,"It's unclear why the woman, who is always punctual, was late for the meeting.",TP8X01Q01,What caused the usually punctual woman to be late for the meeting?,9,Causality,3,Operation,9,Cause elucidation,TP8X01Q02,Was there an unexpected event that delayed her?,9,Causality,3,Operation,1,Verification,TP8X01Q03,Did she receive any urgent calls or messages?,9,Causality,3,Operation,3,Concept completion,TP8X01Q04,What was her reaction to being late?,11,Internal state,4,Evaluation,11,Result account,TP8X01Q05,How did the other meeting attendees react to her tardiness?,11,Internal state,4,Evaluation,11,Result account
TP96B2,0,An umbrella is open in the living room,"It's unclear why an umbrella would be open in the living room, a place typically sheltered from rain.",TP96B2Q01,Why is the umbrella open in the living room?,9,Causality,2,Comprehension,10,Intention disclosure,TP96B2Q02,Is it raining inside the house?,3,Attributes,2,Comprehension,1,Verification,TP96B2Q03,Who opened the umbrella?,1,Identity,1,Knowledge,3,Concept completion,TP96B2Q04,Is there any superstition related to opening an umbrella indoors?,10,Intention,1,Knowledge,6,Definition,TP96B2Q05,What is the condition of the rest of the living room?,3,Attributes,1,Knowledge,4,Feature specification
TQ510P,2,A runner halted abruptly in the middle of the track,It's unclear why the runner abruptly halted in the middle of the track.,TQ510PQ01,Why did the runner stop abruptly in the middle of the track?,9,Causality,2,Comprehension,10,Intention disclosure,TQ510PQ02,Was there an obstacle on the track that caused the runner to halt?,5,Spatial layout,3,Operation,9,Cause elucidation,TQ510PQ03,Did the runner experience a sudden injury or discomfort?,9,Causality,3,Operation,9,Cause elucidation,TQ510PQ04,What was the reaction of the other runners and the audience?,11,Internal state,2,Comprehension,11,Result account,TQ510PQ05,What were the consequences of this abrupt halt on the race's outcome?,9,Causality,3,Operation,11,Result account
TQ786X,2,"A pair of faded, wrinkled jeans looks brand new","It's unclear how a pair of faded, wrinkled jeans can look brand new.",TQ786XQ01,"How did the faded, wrinkled jeans become brand new?",8,Procedure,3,Operation,12,Method explication,TQ786XQ02,What methods were used to restore the jeans?,8,Procedure,3,Operation,12,Method explication,TQ786XQ03,Were there any special materials or techniques involved in the process?,3,Attributes,3,Operation,12,Method explication,TQ786XQ04,What is the history of these jeans?,7,Contents,1,Knowledge,6,Definition,TQ786XQ05,Can this restoration process be applied to other types of clothing?,2,Class,3,Operation,3,Concept completion
TR7N52,0,A computer mouse is seen floating in the swimming pool,It's unclear how the computer mouse ended up floating in the swimming pool.,TR7N52Q01,How did the computer mouse end up in the swimming pool?,8,Procedure,3,Operation,12,Method explication,TR7N52Q02,Is the swimming pool located near a computer or workstation?,5,Spatial layout,2,Comprehension,4,Feature specification,TR7N52Q03,Was there a recent event or party near the pool area?,7,Contents,3,Operation,1,Verification,TR7N52Q04,Is the computer mouse still functional after being in the water?,3,Attributes,1,Knowledge,1,Verification,TR7N52Q05,Are there any signs of deliberate damage or vandalism?,9,Causality,4,Evaluation,1,Verification
U498ZR,1,"A man keeps rearranging the books on his bookshelf, never satisfied with the order",It's unclear why the man is never satisfied with the order of the books on his bookshelf.,U498ZRQ01,What is the man's motivation for continuously rearranging his books?,10,Intention,4,Evaluation,10,Intention disclosure,U498ZRQ02,Is there a specific order or system he is trying to achieve?,8,Procedure,3,Operation,12,Method explication,U498ZRQ03,Does the man exhibit similar behavior in other aspects of his life?,11,Internal state,4,Evaluation,3,Concept completion,U498ZRQ04,What is the significance of the books to the man?,7,Contents,2,Comprehension,8,Interpretation,U498ZRQ05,Could this behavior be a symptom of a larger issue?,9,Causality,4,Evaluation,9,Cause elucidation
U4CP92,2,"The gym, open 24/7, had its doors locked and lights off during peak hours","It's unclear why the gym, which is supposed to be open 24/7, had its doors locked and lights off during peak hours.",U4CP92Q01,Why were the gym doors locked during peak hours when it's supposed to be open 24/7?,9,Causality,1,Knowledge,10,Intention disclosure,U4CP92Q02,What caused the lights to be off in the gym?,9,Causality,3,Operation,9,Cause elucidation,U4CP92Q03,Is there a special event or maintenance happening that caused the gym to close?,0,Undetermined,3,Operation,2,Case specification,U4CP92Q04,Are there any recent changes in the gym's operating hours?,7,Contents,1,Knowledge,3,Concept completion,U4CP92Q05,Could there be a power outage or other technical issues affecting the gym?,9,Causality,3,Operation,2,Case specification
U82A7D,2,The automatic doors didn't open when approached,It's unclear why the automatic doors didn't open when approached.,U82A7DQ01,Why didn't the automatic doors open upon approach?,9,Causality,3,Operation,10,Intention disclosure,U82A7DQ02,Is there a power outage affecting the door's operation?,9,Causality,3,Operation,1,Verification,U82A7DQ03,Could there be a malfunction with the door's sensors?,9,Causality,3,Operation,3,Concept completion,U82A7DQ04,Has the door's automatic function been manually overridden?,9,Causality,3,Operation,1,Verification,U82A7DQ05,Are there any visible obstructions preventing the doors from opening?,3,Attributes,3,Operation,1,Verification
U9IJ14,2,The city's iconic stone statue had a fresh coat of paint,It's unclear who decided to paint the city's iconic stone statue and why.,U9IJ14Q01,Who painted the city's iconic stone statue?,1,Identity,1,Knowledge,3,Concept completion,U9IJ14Q02,What type of paint was used on the statue?,3,Attributes,1,Knowledge,4,Feature specification,U9IJ14Q03,Was the painting of the statue officially sanctioned?,10,Intention,1,Knowledge,1,Verification,U9IJ14Q04,What is the public reaction to the statue's new look?,11,Internal state,4,Evaluation,11,Result account,U9IJ14Q05,How does the fresh coat of paint affect the historical value of the statue?,7,Contents,4,Evaluation,8,Interpretation
UA86Y4,0,"A hairdryer is on the dining table, next to the salt shaker","It's unclear why a hairdryer, which is typically found in a bathroom or bedroom, is placed on the dining table next to the salt shaker.",UA86Y4Q01,Why is a hairdryer on the dining table?,5,Spatial layout,2,Comprehension,10,Intention disclosure,UA86Y4Q02,Is the hairdryer used for something related to cooking or dining?,3,Attributes,3,Operation,2,Case specification,UA86Y4Q03,Who placed the hairdryer next to the salt shaker?,1,Identity,1,Knowledge,3,Concept completion,UA86Y4Q04,Is it common to find non-kitchen items on the dining table?,2,Class,4,Evaluation,1,Verification,UA86Y4Q05,What is the relationship between the person who placed the hairdryer and the owner of the house?,1,Identity,3,Operation,3,Concept completion
